id,external_id,customer_id,company_id,tenant_id,company_tier,title,status,status_detail,priority,channel,label,assigned_agent_id,assigned_agent_name,first_response_time_mins,resolution_time_mins,message_count,is_escalated,created_at,updated_at,resolved_at
a6b50686-b834-4694-801c-c40687595af5,ext_a6b50686,fcc2c565-3e0f-46d8-ba0b-34ced0950a34,1c233e24-18aa-4dad-b06a-b633020b42a1,c203726c-f5f6-4846-9854-d57e783a0f3b,pro,SDK types out of date,done,in_progress,high,email,,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,437,1727,9,False,2026-05-03T04:12:38Z,2026-05-10T18:26:13Z,2026-05-04T08:59:38Z
10fcbc6f-a1c5-496c-97dd-fb686eefd619,ext_10fcbc6f,23d09bbe-6df3-4125-bc07-d416a51fad5c,a20861f3-872e-4354-9227-8dbaa87488ca,9c3bacaf-0e6f-469f-8963-172d0d8d6a1f,free,OAuth token expiring too fast,snoozed,,normal,microsoft_teams,security,3249a669-dc34-45ef-bf10-657ba0ee9589,Emma Brown,108,,4,False,2026-05-25T01:45:31Z,2026-05-14T16:31:29Z,
2dfde063-e2e0-4c71-8fdf-1bca9496ee83,ext_2dfde063,d4d3f9a5-a8bc-4e18-82f3-44130231b5f1,8c25d505-c61d-42b2-a767-bb383d1c7155,f0a84c4a-ee0f-4de8-99f7-b7126b4a4804,starter,OAuth token expiring too fast,todo,in_progress,normal,email,billing,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,,,1,False,2026-06-03T19:01:24Z,2026-05-13T01:02:37Z,
b58b7b51-9413-41a5-98dd-959474ae0b5a,ext_b58b7b51,3ace9f7d-e70d-45d7-b68c-90cf8d1bb5b6,802db9eb-760d-4e29-b399-d9865b2bbd44,ba9ed1ce-f53d-4481-885b-8841caa75c10,pro,Slack integration not syncing,todo,,low,microsoft_teams,general,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,,,22,False,2026-04-26T21:02:38Z,2026-05-19T07:51:47Z,
e27d183b-c681-4ab7-ae23-e9c1f584e022,ext_e27d183b,fcc2c565-3e0f-46d8-ba0b-34ced0950a34,1c233e24-18aa-4dad-b06a-b633020b42a1,c203726c-f5f6-4846-9854-d57e783a0f3b,pro,Can't add team member to workspace,done,created,low,email,,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,435,3832,2,False,2026-05-31T12:34:58Z,2026-05-21T05:12:02Z,2026-06-03T04:26:58Z
9a133677-8696-4fc9-a352-5227da81c361,ext_9a133677,1a083694-115e-4594-b34b-bb9bdfcfb6a0,6520df4d-de7e-479a-abc1-840493a832ae,046db69f-e71a-47d9-99bf-11eb7cda64cc,pro,OAuth token expiring too fast,done,,normal,slack,,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,78,361,18,False,2026-05-04T08:49:39Z,2026-06-05T05:18:12Z,2026-05-04T14:50:39Z
36795046-d370-4a1b-a78b-f24f747408be,ext_36795046,77ac1dc9-cb8d-49ce-8b1d-bbfd8e160f4d,f1840dda-6578-4a8d-9de8-5332af1cc2a1,de765002-5e4f-4ffb-b2d0-adb16b7a5caa,free,Priority escalation not triggering,done,,normal,microsoft_teams,general,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,402,3323,19,False,2026-03-20T02:07:15Z,2026-05-27T09:36:02Z,2026-03-22T09:30:15Z
a00f7617-784e-467b-b163-80c20b4c54de,ext_a00f7617,327b5b93-6d36-414b-9b7f-f9e9153baf38,c70961c2-27f8-497b-8876-999911e5da74,d35bb298-af86-481a-8207-d48c9f86b153,pro,Can't add team member to workspace,done,replied_to,normal,email,onboarding,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,301,1254,9,False,2026-06-04T19:28:00Z,2026-05-14T18:17:23Z,2026-06-05T16:22:00Z
d0979167-297c-4f7d-b0a6-2c1656e12749,ext_d0979167,327b5b93-6d36-414b-9b7f-f9e9153baf38,c70961c2-27f8-497b-8876-999911e5da74,d35bb298-af86-481a-8207-d48c9f86b153,pro,Webhook signature verification failing,done,created,low,email,general,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,123,2728,19,False,2026-04-16T11:12:22Z,2026-05-22T02:56:42Z,2026-04-18T08:40:22Z
600801de-88b9-446a-a6ec-875f4e8004bd,ext_600801de,4c154879-fb94-42eb-b61b-be5151eabad9,118f6dfc-a234-4a77-ba43-584f60838f39,de765002-5e4f-4ffb-b2d0-adb16b7a5caa,starter,GDPR data deletion request,todo,,high,slack,bug,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,,,11,False,2026-03-12T09:00:19Z,2026-06-02T00:55:25Z,
552cb49d-57f2-4f11-8b74-af30a3bea0bd,ext_552cb49d,7c50ad35-9497-4807-8f12-fee8e869c795,918fd9a0-4cab-4c7b-877e-be7262b5a88e,b14991b4-d846-49b9-b94c-b89a7fd38391,free,GDPR data deletion request,todo,in_progress,normal,email,feature_request,4c58839e-8c21-4111-978c-9772546038b9,Priya Patel,,,12,False,2026-03-27T04:25:12Z,2026-05-18T19:08:04Z,
ee474320-7ef7-4240-9fcd-4c3d07b89c28,ext_ee474320,a15d2828-a242-46ae-85c3-f7037eb47ca8,68eee4d1-77a8-4911-895c-2511ae79a123,14801632-2ab2-4270-bbdf-6b29334b8ecb,free,Webhook signature verification failing,done,replied_to,low,slack,,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,91,3014,10,False,2026-05-26T18:23:36Z,2026-05-30T05:32:34Z,2026-05-28T20:37:36Z
d1c0bf5b-19c9-4864-84c3-5a88bfae832e,ext_d1c0bf5b,a8f2ab89-cb9b-4de7-a330-5eee1d4c172a,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,67422661-6f3d-43e2-9578-bc52a1fe82c1,free,Webhook signature verification failing,done,created,urgent,slack,,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,473,3785,5,False,2026-03-14T10:30:42Z,2026-06-05T13:22:22Z,2026-03-17T01:35:42Z
fb68c49d-fa5c-4e4f-a54f-abefa9ef22fd,ext_fb68c49d,2de865fc-1aa8-489b-89d1-e280207abdb8,6fbcee41-36ee-4cf6-bdea-6b4a94df42f2,cb9e045f-3658-4ddb-b48f-17d53472111c,free,Webhook not firing on thread.created,done,in_progress,low,slack,security,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,137,1854,4,False,2026-03-20T10:39:17Z,2026-06-06T08:31:35Z,2026-03-21T17:33:17Z
9883d8c4-fbd6-400e-9c2f-c32d26e05068,ext_9883d8c4,2919c685-6e55-4319-9042-30e528f21657,6fbcee41-36ee-4cf6-bdea-6b4a94df42f2,7488e477-293a-49f8-9cbc-db5b9251c1be,free,SLA config for enterprise tier,done,,high,slack,feature_request,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,444,2811,2,False,2026-03-20T03:20:19Z,2026-05-28T18:14:49Z,2026-03-22T02:11:19Z
391ad76b-75fd-48c3-9ef1-394d7b93b5be,ext_391ad76b,2919c685-6e55-4319-9042-30e528f21657,6fbcee41-36ee-4cf6-bdea-6b4a94df42f2,7488e477-293a-49f8-9cbc-db5b9251c1be,free,API rate limits hitting production,done,,low,email,billing,3249a669-dc34-45ef-bf10-657ba0ee9589,Emma Brown,316,3974,20,False,2026-03-20T03:58:42Z,2026-06-03T10:02:19Z,2026-03-22T22:12:42Z
5b6c9179-92ef-4024-a32c-eca67bb5d61d,ext_5b6c9179,02c543c8-24d3-47e1-a529-58add5765157,a755e948-e657-4b5a-ad89-6a24a010c102,fabb6a97-2a15-4d38-8011-9020ecf93e78,enterprise,Webhook signature verification failing,done,,normal,email,billing,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,51,457,2,False,2026-05-01T19:59:06Z,2026-05-26T02:22:57Z,2026-05-02T03:36:06Z
a5901df8-c3c4-4808-a257-5ecdcfd2761d,ext_a5901df8,6236f52a-1357-406a-847b-d3024a0a7f1e,8a67eabb-d5ad-4590-a3fd-6cf685180c10,af75a208-7323-4212-9a6b-051fda6102e5,free,Priority escalation not triggering,done,,low,slack,security,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,61,2587,3,False,2026-04-25T21:44:27Z,2026-05-27T05:45:22Z,2026-04-27T16:51:27Z
23817968-7e09-4ac9-aa3d-116419d7fde6,ext_23817968,8cf022e8-c802-410c-9908-483670aca231,660421e4-1424-44bf-859b-2c99d98c736c,46bd0356-729b-4f26-98f9-7c392c5823f0,starter,Webhook not firing on thread.created,todo,in_progress,normal,email,,4c58839e-8c21-4111-978c-9772546038b9,Priya Patel,,,19,False,2026-04-28T20:17:48Z,2026-06-06T00:21:31Z,
a56d151f-47d2-4634-b7f7-bf3173198828,ext_a56d151f,0a0e9aa1-7bb4-44c6-804f-60fcf4989193,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,67422661-6f3d-43e2-9578-bc52a1fe82c1,free,GDPR data deletion request,todo,replied_to,normal,email,feature_request,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,,,15,False,2026-04-06T11:31:05Z,2026-05-08T17:47:05Z,
875b777f-7920-45b5-923f-b7c9f9e35a8c,ext_875b777f,f8dbd4e9-cf31-44b7-bfa0-70ebe938519d,c8158521-c7d5-4739-8ccd-a6792209c05b,31ffa620-134b-401a-bcb0-b2174a8b3931,free,SDK types out of date,todo,created,low,email,feature_request,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,,,13,False,2026-06-04T07:01:49Z,2026-05-21T19:59:31Z,
a2df3d8a-4955-4eb5-b5d4-2d2981be8d60,ext_a2df3d8a,7c50ad35-9497-4807-8f12-fee8e869c795,918fd9a0-4cab-4c7b-877e-be7262b5a88e,b14991b4-d846-49b9-b94c-b89a7fd38391,free,Webhook signature verification failing,done,created,normal,slack,security,4c58839e-8c21-4111-978c-9772546038b9,Priya Patel,77,897,18,False,2026-03-20T20:17:38Z,2026-05-12T14:52:55Z,2026-03-21T11:14:38Z
b3dec504-b352-4d5b-8920-d23e0e11495d,ext_b3dec504,1d446ce5-3a85-4e07-b78d-0697fb31d501,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,f050ccc2-4010-4a01-acdf-6e854a720a8a,free,Custom fields on customer objects,todo,in_progress,normal,chat,onboarding,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,,,2,False,2026-04-14T09:11:37Z,2026-05-10T18:01:53Z,
4dc34b62-b0b4-4eb2-8dfa-02f69522eac2,ext_4dc34b62,fcc2c565-3e0f-46d8-ba0b-34ced0950a34,1c233e24-18aa-4dad-b06a-b633020b42a1,c203726c-f5f6-4846-9854-d57e783a0f3b,pro,AI suggested replies quality feedback,done,in_progress,normal,microsoft_teams,security,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,118,1218,24,False,2026-03-28T11:24:55Z,2026-05-19T16:21:16Z,2026-03-29T07:42:55Z
f9a8c8cd-b8e9-40c0-9f47-047f513cd758,ext_f9a8c8cd,358edc69-74c0-48e1-9cad-7b8118927dbe,7a7dd2df-a2e4-4f88-8b14-3ab1409ba873,cef56188-b16c-42b8-8fb2-311b64fda7ba,free,GDPR data deletion request,snoozed,,high,chat,billing,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,35,,17,False,2026-05-02T02:32:45Z,2026-06-07T03:35:21Z,
c9bc4fe5-7357-45f6-8c5b-5efdfd2e3dea,ext_c9bc4fe5,efdca969-fac4-43fd-83bd-19acbee198e5,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,f050ccc2-4010-4a01-acdf-6e854a720a8a,free,Can't add team member to workspace,snoozed,created,high,email,onboarding,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,239,,12,False,2026-06-03T00:23:55Z,2026-05-24T21:55:52Z,
f8c2da3e-6d68-48f1-8d35-bb76cf2debeb,ext_f8c2da3e,8c9b1ddf-09d9-4218-8741-9e2391298336,8a67eabb-d5ad-4590-a3fd-6cf685180c10,af75a208-7323-4212-9a6b-051fda6102e5,free,Webhook signature verification failing,done,replied_to,normal,email,onboarding,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,199,605,21,False,2026-05-07T13:33:45Z,2026-06-01T09:20:48Z,2026-05-07T23:38:45Z
3ebd4d43-a19f-44e1-9529-ede7c8d87ad8,ext_3ebd4d43,3c7fc75c-f28a-44cd-aee4-ea69f67e7c49,cde2f44d-ce1b-4d35-babc-4110dd9341ac,f050ccc2-4010-4a01-acdf-6e854a720a8a,starter,Help center article indexing delay,done,in_progress,normal,slack,security,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,6,1839,14,False,2026-03-29T06:33:56Z,2026-05-13T05:46:15Z,2026-03-30T13:12:56Z
adb965c9-d829-429c-99cb-c9330abe6cd9,ext_adb965c9,ceda2d9d-734e-461d-b7b8-f61b30d7497c,4887ec86-6892-406c-9847-eb3301706951,45159a44-03fb-4a13-8f89-43edb17891c8,pro,SSO setup for enterprise workspace,todo,in_progress,normal,chat,security,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,,,22,False,2026-04-07T11:35:27Z,2026-06-05T08:21:34Z,
7fa0d15b-86eb-400f-85ce-15385364e30a,ext_7fa0d15b,3c7fc75c-f28a-44cd-aee4-ea69f67e7c49,cde2f44d-ce1b-4d35-babc-4110dd9341ac,f050ccc2-4010-4a01-acdf-6e854a720a8a,starter,SDK types out of date,done,replied_to,high,slack,bug,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,125,590,21,False,2026-05-13T15:35:09Z,2026-05-29T11:35:32Z,2026-05-14T01:25:09Z
8b69c088-d27a-465e-825c-7f589da78f8e,ext_8b69c088,1bfe1530-c21b-4a4e-9070-7dd6b390b191,4887ec86-6892-406c-9847-eb3301706951,45159a44-03fb-4a13-8f89-43edb17891c8,pro,Migration from Intercom — data import,todo,in_progress,normal,email,billing,3249a669-dc34-45ef-bf10-657ba0ee9589,Emma Brown,,,22,False,2026-06-04T08:32:50Z,2026-06-02T16:53:45Z,
09d2bea3-f8b5-4a21-ae2f-770dcddbbaa5,ext_09d2bea3,d0d87810-f659-41f1-870c-adce3db8e2f3,c0bb027f-ea15-4716-84f4-7403f503308d,fabb6a97-2a15-4d38-8011-9020ecf93e78,starter,OAuth token expiring too fast,done,,low,chat,general,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,115,3025,12,False,2026-04-03T09:31:34Z,2026-05-29T13:55:37Z,2026-04-05T11:56:34Z
4f7156bd-3a55-4307-8646-cc919cb13756,ext_4f7156bd,3c7fc75c-f28a-44cd-aee4-ea69f67e7c49,cde2f44d-ce1b-4d35-babc-4110dd9341ac,f050ccc2-4010-4a01-acdf-6e854a720a8a,starter,Email routing broken after domain change,done,created,high,email,billing,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,350,1913,5,False,2026-04-11T13:25:47Z,2026-05-27T23:22:43Z,2026-04-12T21:18:47Z
bb41a545-6b80-45a0-bc6c-649e8a70df77,ext_bb41a545,24d138c4-595d-4fe8-853a-3d113787efc3,a20861f3-872e-4354-9227-8dbaa87488ca,9c3bacaf-0e6f-469f-8963-172d0d8d6a1f,free,Billing invoice discrepancy,todo,created,normal,microsoft_teams,,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,,,9,False,2026-05-25T12:18:28Z,2026-05-15T11:19:25Z,
f387069e-ebd3-4966-9a4c-39b088965717,ext_f387069e,1f9e81a4-ac82-4dbb-8ee2-0b52a0c492e8,ec325484-1f40-48e8-92d6-3910fe63fcd0,238137c7-6fe4-4170-9e47-716199795634,starter,SSO setup for enterprise workspace,done,replied_to,normal,microsoft_teams,general,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,198,236,1,False,2026-03-31T09:44:45Z,2026-05-16T00:31:21Z,2026-03-31T13:40:45Z
1f22902c-4da5-431b-b825-71d6b2fa02e6,ext_1f22902c,1add46d0-1a31-4649-afe6-eb013b0bf5bc,ec325484-1f40-48e8-92d6-3910fe63fcd0,7573504f-09b1-4b98-bf10-582e7515f07b,starter,SLA config for enterprise tier,todo,created,high,email,bug,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,,,10,False,2026-04-12T13:38:08Z,2026-05-25T00:56:07Z,
db721031-4fd6-473a-ae42-9cea8c851b70,ext_db721031,57eec6a5-2ab0-443e-9184-f60fa215d4c5,633b0a08-c3f9-4031-8b1d-c6545a5e6f29,e5c5138a-8a2f-436d-9d66-ba6af27ca1e4,starter,API rate limits hitting production,done,replied_to,normal,email,onboarding,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,466,4226,24,False,2026-03-19T08:25:39Z,2026-06-01T20:37:38Z,2026-03-22T06:51:39Z
2769136a-8c86-4f25-913e-31ea7be243d9,ext_2769136a,ad245d7a-2259-423f-9a9b-269287e8b0f6,ae72b7a5-681c-4f41-8da1-0053ab63697a,923263b3-a693-4c5d-b281-38cce8da8434,starter,API rate limits hitting production,done,created,normal,slack,feature_request,4c58839e-8c21-4111-978c-9772546038b9,Priya Patel,26,418,14,False,2026-05-05T14:50:51Z,2026-06-04T06:11:34Z,2026-05-05T21:48:51Z
c09e9f6d-edfb-47b8-b870-46073d412ef5,ext_c09e9f6d,27a9c1e3-8afa-4278-ae7c-e8457e7d8e64,a755e948-e657-4b5a-ad89-6a24a010c102,14801632-2ab2-4270-bbdf-6b29334b8ecb,enterprise,Email routing broken after domain change,done,created,normal,email,feature_request,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,312,3182,10,False,2026-04-06T01:16:35Z,2026-06-04T20:24:33Z,2026-04-08T06:18:35Z
d2e549db-d53d-4d73-b9ac-231c4d02e006,ext_d2e549db,d0d87810-f659-41f1-870c-adce3db8e2f3,c0bb027f-ea15-4716-84f4-7403f503308d,fabb6a97-2a15-4d38-8011-9020ecf93e78,starter,Priority escalation not triggering,snoozed,in_progress,high,slack,onboarding,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,468,,1,True,2026-03-24T10:54:47Z,2026-06-05T10:29:52Z,
80ce860d-44bd-4c48-ab5f-9fb5ea6f1a5b,ext_80ce860d,c7548db4-6b2c-4f91-bc2a-2a290a0da4cf,ec325484-1f40-48e8-92d6-3910fe63fcd0,13ddb12e-f89d-443f-9dd0-cb50c987cbf6,starter,Thread assignment not working,done,,high,email,bug,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,120,3861,4,False,2026-05-25T16:57:26Z,2026-05-12T04:20:50Z,2026-05-28T09:18:26Z
79af03cd-6f52-45f2-b7b8-f8ecff7f9de7,ext_79af03cd,1cab7fa3-4415-4eac-8d3d-95074ed48592,d78c1e0a-2fe5-4e16-9d70-706fda7d0d5f,a696d6d5-1ebb-4696-bd3c-c04e512d5e22,enterprise,SDK types out of date,done,in_progress,urgent,api,,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,341,2991,20,False,2026-05-10T09:09:26Z,2026-05-16T20:58:05Z,2026-05-12T11:00:26Z
c487b6be-723a-417d-9596-50199aa32dab,ext_c487b6be,b1eb70ca-aa37-4a6f-a657-8f000b770a65,eac4924a-7d64-47ad-9cb1-123d399b4d06,17bacc50-60e1-437c-8af9-2dd6bde25d24,pro,Can't add team member to workspace,snoozed,replied_to,low,chat,bug,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,334,,6,False,2026-05-02T05:36:16Z,2026-05-11T09:56:24Z,
347a1627-661f-485b-8197-8eb934652c6e,ext_347a1627,f974cef0-fcc6-4447-a861-848b26376adb,c0bb027f-ea15-4716-84f4-7403f503308d,ba9ed1ce-f53d-4481-885b-8841caa75c10,starter,Priority escalation not triggering,todo,,normal,api,feature_request,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,,,14,False,2026-05-22T13:04:29Z,2026-06-05T17:00:21Z,
09dc4b5a-197a-43db-aca4-a31323bfb059,ext_09dc4b5a,e5659278-0259-4cab-b16c-e5862c3dbadc,8c25d505-c61d-42b2-a767-bb383d1c7155,f0a84c4a-ee0f-4de8-99f7-b7126b4a4804,starter,Feature request: bulk thread export,done,,low,chat,general,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,175,955,22,False,2026-04-07T11:08:16Z,2026-05-26T20:43:35Z,2026-04-08T03:03:16Z
024f6198-ae26-431b-ad18-ee8526f5cb25,ext_024f6198,fa61f64a-6391-4585-810a-41bf853f0e1a,7a7dd2df-a2e4-4f88-8b14-3ab1409ba873,31ffa620-134b-401a-bcb0-b2174a8b3931,free,Feature request: bulk thread export,done,in_progress,low,api,security,6b7600c4-95ce-46a2-b706-ba2e805d62bf,Maria Santos,40,4067,2,False,2026-06-02T16:52:08Z,2026-05-22T07:48:55Z,2026-06-05T12:39:08Z
651bc2dd-13f6-46ed-8bec-dba687d107d6,ext_651bc2dd,fc93e96e-8092-48c8-ab7a-8afe85e9a46a,1c233e24-18aa-4dad-b06a-b633020b42a1,923263b3-a693-4c5d-b281-38cce8da8434,pro,Can't add team member to workspace,done,,normal,email,,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,256,3308,2,False,2026-04-27T03:10:13Z,2026-06-08T02:52:39Z,2026-04-29T10:18:13Z
da39b618-d6d6-4363-bcba-92c19b0a19ba,ext_da39b618,861618d2-52aa-4c3a-8d45-7847292185f9,d78c1e0a-2fe5-4e16-9d70-706fda7d0d5f,a696d6d5-1ebb-4696-bd3c-c04e512d5e22,enterprise,AI suggested replies quality feedback,done,in_progress,normal,email,,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,424,646,23,False,2026-04-10T23:34:35Z,2026-05-17T14:51:27Z,2026-04-11T10:20:35Z
af826fee-1567-4e2c-a6f2-b6e39aa6d773,ext_af826fee,327b5b93-6d36-414b-9b7f-f9e9153baf38,c70961c2-27f8-497b-8876-999911e5da74,d35bb298-af86-481a-8207-d48c9f86b153,pro,Priority escalation not triggering,done,replied_to,normal,email,,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,56,431,4,False,2026-06-07T16:08:51Z,2026-06-02T05:00:21Z,2026-06-07T23:19:51Z
fbb5f62d-02b3-45c1-86d9-e5f5d135571c,ext_fbb5f62d,c4ecd7f3-5428-4175-a702-e165536240f6,1c233e24-18aa-4dad-b06a-b633020b42a1,17bacc50-60e1-437c-8af9-2dd6bde25d24,pro,AI suggested replies quality feedback,todo,,normal,api,billing,4c58839e-8c21-4111-978c-9772546038b9,Priya Patel,,,16,True,2026-04-27T07:47:15Z,2026-05-16T14:27:38Z,
2789078c-e7b2-4905-8d7d-f837e838d9da,ext_2789078c,84182305-4072-41aa-95be-016a1544bb4b,6520df4d-de7e-479a-abc1-840493a832ae,046db69f-e71a-47d9-99bf-11eb7cda64cc,pro,Can't add team member to workspace,todo,,normal,chat,general,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,,,17,False,2026-04-25T05:57:14Z,2026-05-26T01:33:28Z,
4ae7af15-84ce-474f-9d3b-7d27137f19ea,ext_4ae7af15,3e2ccf89-3dcb-4d69-97a9-973268db7cd4,6520df4d-de7e-479a-abc1-840493a832ae,046db69f-e71a-47d9-99bf-11eb7cda64cc,pro,SSO setup for enterprise workspace,done,in_progress,high,slack,onboarding,8581336f-1bcd-4725-8999-003a886ca42f,James O'Brien,360,3990,7,False,2026-05-13T15:36:01Z,2026-05-17T02:37:46Z,2026-05-16T10:06:01Z
c56204ca-bb82-4143-81a3-c1a59a85481b,ext_c56204ca,f8dbd4e9-cf31-44b7-bfa0-70ebe938519d,c8158521-c7d5-4739-8ccd-a6792209c05b,31ffa620-134b-401a-bcb0-b2174a8b3931,free,Webhook signature verification failing,done,,normal,email,security,3249a669-dc34-45ef-bf10-657ba0ee9589,Emma Brown,61,2946,14,False,2026-03-11T06:06:19Z,2026-05-23T12:35:40Z,2026-03-13T07:12:19Z
c366f0a2-bec4-465d-9152-dfeb452487b8,ext_c366f0a2,88fdeda4-2ccf-4ba4-9a49-460f5f8f87cf,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,67422661-6f3d-43e2-9578-bc52a1fe82c1,free,SSO setup for enterprise workspace,done,created,normal,email,general,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,33,2450,15,False,2026-06-02T20:30:18Z,2026-05-12T10:50:24Z,2026-06-04T13:20:18Z
787e555f-66cc-4dfd-bcb6-e67921d32743,ext_787e555f,13f115f7-a5d6-49e7-825b-fccf8fbdf6dd,6fbcee41-36ee-4cf6-bdea-6b4a94df42f2,cb9e045f-3658-4ddb-b48f-17d53472111c,free,Email routing broken after domain change,done,in_progress,normal,chat,bug,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,26,3151,1,False,2026-04-10T14:27:34Z,2026-06-01T06:37:55Z,2026-04-12T18:58:34Z
f2ccbb6f-3d9d-45ff-9fcc-8322ffacb005,ext_f2ccbb6f,f974cef0-fcc6-4447-a861-848b26376adb,c0bb027f-ea15-4716-84f4-7403f503308d,ba9ed1ce-f53d-4481-885b-8841caa75c10,starter,OAuth token expiring too fast,done,,normal,slack,billing,6ef96648-bd9e-43ff-8e60-d5ebd28283c7,Sarah Kim,310,1114,22,True,2026-03-24T15:15:47Z,2026-05-09T15:40:41Z,2026-03-25T09:49:47Z
6c3894e0-df4f-4f19-9060-35f58908c2b1,ext_6c3894e0,91708b87-b7e8-4bc9-8fd8-2236af4df06b,633b0a08-c3f9-4031-8b1d-c6545a5e6f29,e5c5138a-8a2f-436d-9d66-ba6af27ca1e4,starter,Billing invoice discrepancy,done,replied_to,normal,email,general,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,365,4204,20,True,2026-04-30T03:10:40Z,2026-05-10T15:33:34Z,2026-05-03T01:14:40Z
38753920-8512-4eda-9369-da1fe5f53f52,ext_38753920,39695062-328f-49c7-9e21-3262b5ca4258,cde2f44d-ce1b-4d35-babc-4110dd9341ac,ccaf7a3f-5231-4dec-8cca-dd7f5a00d9d9,starter,Email routing broken after domain change,done,,normal,microsoft_teams,feature_request,88ba3860-2f8e-49d2-9892-95082a59ce61,Tom Walker,268,547,12,False,2026-03-28T14:45:26Z,2026-06-01T12:04:53Z,2026-03-28T23:52:26Z
5d0021d2-1d91-4c25-addf-d2c3ed4a7ab3,ext_5d0021d2,c4ecd7f3-5428-4175-a702-e165536240f6,1c233e24-18aa-4dad-b06a-b633020b42a1,17bacc50-60e1-437c-8af9-2dd6bde25d24,pro,Feature request: bulk thread export,done,replied_to,normal,slack,bug,3249a669-dc34-45ef-bf10-657ba0ee9589,Emma Brown,60,2894,22,False,2026-03-14T02:19:52Z,2026-05-27T00:40:18Z,2026-03-16T02:33:52Z
a728fbff-b06f-4028-89bf-dfd8c2e48d53,ext_a728fbff,a3a8d225-e5d6-478f-8f6b-fab366b732a2,c0bb027f-ea15-4716-84f4-7403f503308d,cef56188-b16c-42b8-8fb2-311b64fda7ba,starter,OAuth token expiring too fast,done,replied_to,normal,api,general,b9b00b88-3c4b-48ae-9fbb-c783c441c85b,Alex Chen,230,2223,17,False,2026-04-20T07:22:14Z,2026-06-04T09:29:16Z,2026-04-21T20:25:14Z
07a9e364-0390-4b1e-971f-6e58200acdfe,ext_07a9e364,0a0e9aa1-7bb4-44c6-804f-60fcf4989193,d7d2207b-fd40-4898-ae4d-7e66fc54fed1,67422661-6f3d-43e2-9578-bc52a1fe82c1,free,Webhook not firing on thread.created,done,replied_to,low,slack,bug,de482c24-39eb-4167-b224-09ed06d21afc,David Liu,55,1739,15,False,2026-06-07T11:41:07Z,2026-06-07T00:32:47Z,2026-06-08T16:40:07Z
